x1;x2;x3;x4;x5;x6;x7;y
4.89;4.38;4.43;4.541;11660000;1396.71;2800980000;28.17511151
4.87;4.385;4.43;4.548;11230000;1409.12;2766320000;26.94810946
4.85;4.387;4.44;4.568;11270000;1414.76;2755700000;26.76267353
4.855;4.443;4.48;4.599;11330000;1412.9;2725280000;26.75235332
4.84;4.443;4.48;4.602;12670000;1407.29;2743150000;26.78235474
4.83;4.524;4.55;4.661;12070000;1409.84;2440460000;26.06525563
4.815;4.494;4.52;4.628;10710000;1413.04;2289900000;26.2731699
4.805;4.452;4.49;4.609;10650000;1411.56;2738170000;27.08249029
4.815;4.546;4.58;4.69;10180000;1413.21;2552260000;26.81516547
4.815;4.569;4.6;4.716;9970000;1425.49;2729700000;25.49561204
4.775;4.569;4.6;4.718;10050000;1427.09;3229580000;25.26493774
4.805;4.562;4.59;4.711;10600000;1422.48;2568140000;25.708959
4.83;4.567;4.6;4.728;10300000;1425.55;2717060000;24.88884992
4.835;4.565;4.6;4.725;10260000;1423.53;2387630000;25.2490499
4.835;4.514;4.55;4.691;10530000;1418.3;2322410000;25.56356201
4.85;4.591;4.62;4.763;11360000;1410.76;1647590000;26.28991466
4.85;4.58;4.6;4.733;11260000;1416.9;1310310000;26.48839015
4.845;4.643;4.65;4.783;10640000;1426.84;1667370000;26.27263043
4.865;4.682;4.69;4.813;10990000;1424.73;1508570000;26.50325325
4.885;4.701;4.71;4.818;11560000;1418.3;1678200000;26.86864556
4.915;4.657;4.66;4.767;12040000;1416.6;3429160000;26.68967951
0.49;4.605;4.62;4.724;11510000;1418.34;3004460000;26.85734027
4.91;4.644;4.65;4.743;12140000;1409.71;2919400000;26.93920026
4.91;4.658;4.66;4.74;12000000;1412.84;2763340000;27.07230826
4.945;4.655;4.66;4.738;11910000;1412.11;3038380000;27.98426468
4.95;4.671;4.68;4.77;11470000;1414.85;2764660000;26.63964378
4.965;4.724;4.74;4.822;10870000;1423.82;2857870000;25.8848169
4.955;4.759;4.77;4.861;10150000;1430.73;2686480000;25.29336772
4.955;4.737;4.75;4.844;10740000;1431.9;2599530000;25.78490118
4.98;4.778;4.79;4.881;10590000;1430.62;2690270000;26.5326362
4.98;4.75;4.75;4.846;10850000;1426.37;2822430000;27.37201427
0.5;4.777;4.77;4.86;10400000;1430.5;2777480000;27.25061167
4.99;4.766;4.76;4.847;10770000;1422.95;2540120000;27.68944798
5.005;4.8;4.8;4.897;10340000;1427.99;2975070000;27.40127032
4.99;4.806;4.81;4.91;9890000;1440.13;2783180000;26.68674356
0.5;4.864;4.87;4.962;11220000;1423.9;2994330000;27.71430578
4.995;4.867;4.88;4.98;11130000;1422.18;2626620000;27.11659565
4.995;4.88;4.89;4.982;11450000;1420.62;2730480000;26.89749546
4.995;4.86;4.88;4.982;10960000;1428.82;2706250000;27.08061197
4.975;4.819;4.83;4.926;10420000;1438.24;2976690000;27.18617199
4.99;4.834;4.84;4.933;10310000;1445.94;2914890000;26.7517601
0.5;4.818;4.83;4.926;10080000;1448.39;2569450000;26.49365157
4.995;4.796;4.81;4.91;10550000;1446.99;2439430000;26.87699293
5.01;4.755;4.77;4.87;10650000;1448;2608710000;26.66505525
5.01;4.727;4.75;4.852;10320000;1450.02;2618820000;26.43861464
5.015;4.725;4.73;4.837;10440000;1448.31;2816180000;26.19885246
5.015;4.778;4.78;4.865;11100000;1438.06;2951810000;26.78647622
5.02;4.796;4.8;4.886;11610000;1433.37;2395680000;23.60494499
5.025;4.807;4.81;4.901;10340000;1444.26;2652150000;23.40766898
5.01;4.716;4.73;4.826;10230000;1455.3;2699290000;22.4179207
5.02;4.687;4.71;4.804;10220000;1456.81;2490920000;21.21969234
5.03;4.676;4.69;4.788;10020000;1455.54;2399450000;20.40619976
5.035;4.665;4.68;4.78;10240000;1459.68;2337860000;21.59698016
5.035;4.681;4.69;4.789;10200000;1457.63;2606980000;21.49542751
5.045;4.726;4.73;4.83;10180000;1456.38;1950770000;22.25853143
5.04;4.66;4.68;4.782;10580000;1451.19;2579950000;22.66825157
5.045;4.614;4.63;4.733;11150000;1449.37;2822170000;23.0490627
4.99;4.475;4.51;4.63;18309999;1399.04;4065230000;24.49253774
4.995;4.503;4.55;4.669;15420000;1406.82;3925250000;24.60323282
4.99;4.5;4.56;4.679;15820000;1403.17;3874910000;25.22390017
4.97;4.45;4.52;4.65;18610001;1387.17;3312260000;25.98414037
4.96;4.459;4.52;4.654;19629999;1374.12;3480520000;28.03330131
4.975;4.478;4.53;4.655;15960000;1395.41;3358160000;27.11293455
4.955;4.443;4.5;4.636;15240000;1391.97;3141350000;29.09417588
4.945;4.448;4.51;4.65;14290000;1401.89;3014850000;28.32899871
4.95;4.547;4.59;4.723;14090000;1402.84;2623050000;28.37161758
4.95;4.501;4.55;4.692;13990000;1406.6;2664000000;28.19678658
4.935;4.414;4.5;4.658;18129999;1377.95;3485570000;29.67647592
4.915;4.433;4.52;4.694;17270000;1387.17;3758350000;28.16700188
4.895;4.456;4.54;4.692;16430000;1392.28;2821900000;28.17269515
4.885;4.47;4.55;4.695;16790001;1386.95;3393640000;28.44493313
4.895;4.498;4.57;4.717;14590000;1402.06;2777180000;27.6040683
4.91;4.47;4.55;4.707;13270000;1410.94;2795940000;27.90156917
4.91;4.415;4.52;4.696;12190000;1435.04;3184770000;26.30173375
4.92;4.482;4.59;4.782;12930000;1434.54;3129970000;26.64271474
4.925;4.51;4.61;4.799;12950000;1436.11;2619020000;26.59187667
4.93;4.478;4.59;4.783;13160000;1437.5;2754660000;26.75756522
4.92;4.497;4.61;4.809;13480000;1428.61;2673040000;26.71818061
4.91;4.49;4.62;4.831;14980000;1417.23;3000440000;28.15702462
4.905;4.52;4.63;4.829;15140000;1422.53;2854710000;28.13141375
4.895;4.537;4.65;4.848;14640000;1420.86;2903960000;29.34093436
4.905;4.533;4.64;4.836;14530000;1424.55;2875880000;29.29437366
4.905;4.562;4.66;4.846;13460000;1437.77;2921760000;28.4155463
4.905;4.542;4.65;4.845;13240000;1439.37;2616320000;28.17873097
4.895;4.564;4.67;4.868;13230000;1443.76;2357230000;28.8114091
4.885;4.66;4.75;4.916;13140000;1444.61;2349410000;28.51417338
4.88;4.631;4.72;4.906;12680000;1448.39;2510110000;28.21073054
4.885;4.649;4.74;4.915;13490000;1438.87;2950190000;29.93016742
4.885;4.653;4.74;4.91;12710000;1447.8;2770570000;29.20831607
4.87;4.683;4.76;4.926;12200000;1452.85;2690020000;28.83718209
4.865;4.665;4.74;4.89;11980000;1468.33;2870140000;26.95618832
4.86;4.606;4.69;4.847;12140000;1471.48;2920570000;27.00714926
4.85;4.565;4.65;4.819;12420000;1472.5;2971330000;27.59049236
4.845;4.569;4.67;4.836;12540000;1470.73;2913610000;28.15267248
4.835;4.569;4.67;4.845;12070000;1484.35;3329940000;27.43295045
4.84;4.544;4.65;4.828;13040000;1480.93;2575020000;27.92784264
4.835;4.512;4.62;4.804;13120000;1480.41;3119750000;27.84475922
4.82;4.54;4.65;4.83;13210000;1495.42;3252590000;27.14750371
0.48;4.585;4.68;4.868;12790000;1494.25;3211800000;25.81395349
4.795;4.592;4.7;4.885;12450000;1494.07;2732810000;26.78845034
4.725;4.516;4.63;4.817;14220000;1482.37;3093420000;27.40180926
4.755;4.539;4.64;4.816;13510000;1486.3;3400350000;27.00181659
4.755;4.548;4.65;4.819;13080000;1495.92;3189800000;27.21797957
4.75;4.588;4.67;4.837;13090000;1502.39;3007970000;26.68956796
4.75;4.549;4.64;4.804;12910000;1505.62;2761930000;27.13773728
4.73;4.548;4.64;4.794;13150000;1509.48;2545090000;27.03479344
4.755;4.539;4.63;4.802;13210000;1507.72;2795720000;27.08773512
4.73;4.588;4.67;4.838;12880000;1512.58;2935550000;26.64128839
4.72;4.556;4.65;4.829;13600000;1491.47;3031240000;27.07544905
4.715;4.581;4.67;4.849;12950000;1505.85;2720780000;26.65610785
0.47;4.605;4.69;4.86;13960000;1503.15;2776130000;26.99524332
4.69;4.628;4.71;4.884;14010000;1501.19;3071020000;27.93446532
4.61;4.624;4.71;4.874;13500000;1514.14;2915350000;27.08840662
4.66;4.676;4.76;4.913;13510000;1512.75;2868640000;27.55941167
4.685;4.725;4.8;4.957;12760000;1522.75;2959050000;27.07896897
4.71;4.714;4.79;4.941;13300000;1525.1;3465360000;26.3835814
4.775;4.759;4.83;4.983;13060000;1524.12;2860500000;25.5577776
4.765;4.781;4.86;5.014;13240000;1522.28;3084260000;23.92679402
4.765;4.785;4.86;5.008;14080000;1507.51;3365530000;26.01061353
4.74;4.796;4.86;5.008;13340000;1515.73;2316250000;25.5639065
4.685;4.827;4.88;5.014;13530000;1518.11;2571790000;24.34596966
4.705;4.833;4.88;5.01;12830000;1530.23;2980210000;25.04850905
4.59;4.853;4.89;5.011;13050000;1530.62;3335530000;25.50020253
4.655;4.919;4.96;5.062;12780000;1536.34;2927020000;25.77674213
4.625;4.905;4.93;5.022;13290000;1539.18;2738930000;25.47179667
4.69;4.954;4.98;5.067;13630000;1530.95;2939450000;26.17962703
4.655;4.932;4.97;5.084;14870000;1517.38;2964190000;25.70080006
4.66;5.042;5.1;5.203;17059999;1490.72;3538470000;28.11106043
4.63;5.053;5.12;5.22;14840000;1507.67;2993460000;25.66106641
4.59;5.057;5.14;5.24;14710000;1509.12;2525280000;25.24591815
4.59;5.154;5.25;5.356;16670000;1493;3056200000;25.99263228
4.515;5.134;5.2;5.276;14730000;1515.67;3077930000;25.38443065
4.51;5.154;5.22;5.292;13640000;1522.97;2813630000;24.86668812
4.43;5.1;5.17;5.263;13940000;1532.91;3406030000;24.07164152
4.41;5.063;5.14;5.252;13420000;1531.05;2480240000;25.24104373
4.515;5.002;5.09;5.198;12850000;1533.7;2873590000;25.42426811
0.46;5.04;5.12;5.234;14670000;1512.84;3286900000;26.83022659
4.56;5.06;5.16;5.284;14210000;1522.19;3161110000;26.54198228
4.585;5.02;5.14;5.257;15750000;1502.56;4284320000;27.94933979
4.64;4.957;5.08;5.195;16650000;1497.74;3287250000;26.82657871
4.675;4.984;5.1;5.221;18889999;1492.89;3398530000;27.73288052
4.635;4.948;5.07;5.189;15530000;1506.34;3398150000;28.74572806
4.64;5.016;5.12;5.221;15540000;1505.71;3006710000;29.1075041
4.67;4.936;5.03;5.126;16230000;1503.35;3165410000;29.07114112
4.73;4.896;5;5.1;15400000;1519.43;2648990000;27.97047577
4.815;4.948;5.05;5.15;14920000;1524.87;1560790000;27.39684039
4.81;5.049;5.14;5.237;15480000;1525.4;2622950000;27.814606
4.79;5.099;5.2;5.282;14720000;1530.44;2441520000;26.23914691
4.785;5.067;5.16;5.246;15160000;1531.85;2715330000;26.63452688
4.805;4.936;5.04;5.132;17570000;1510.12;3244280000;26.06092231
4.805;4.964;5.08;5.183;16639999;1518.76;3082920000;25.95588506
4.815;5.018;5.12;5.211;15540000;1547.7;3489600000;21.7976352
4.82;5.011;5.11;5.194;15150000;1552.5;2801120000;19.9742351
4.79;4.946;5.04;5.126;15590000;1549.52;2704110000;21.12042439
4.81;4.984;5.08;5.161;15630000;1549.37;3007140000;19.9265637
4.815;4.907;5.01;5.101;16000000;1546.17;3609220000;20.80264137
4.83;4.927;5.03;5.118;15230000;1553.08;3251450000;20.79228372
4.825;4.849;4.96;5.064;16950001;1534.1;3745780000;19.41372792
4.855;4.858;4.96;5.067;16809999;1541.57;3102700000;21.2061859
4.875;4.826;4.94;5.062;18549999;1511.04;4115830000;23.72805485
4.835;4.779;4.9;5.026;18100000;1518.09;4283200000;24.6430317
4.77;4.62;4.78;4.947;20740000;1482.66;4472550000;24.00561154
4.705;4.614;4.79;4.952;24170000;1458.95;4784650000;25.63603962
4.72;4.627;4.8;4.959;20870001;1473.91;4128780000;24.57589676
4.81;4.602;4.77;4.922;23520000;1455.27;4524520000;24.0257959
4.74;4.593;4.76;4.909;23670000;1465.81;5256780000;21.96741733
4.745;4.6;4.75;4.899;21219999;1472.2;4368850000;21.86129602
4.7;4.512;4.7;4.867;25160000;1433.06;4272110000;26.89877605
4.715;4.547;4.73;4.907;22940001;1467.67;5067200000;24.49284921
4.785;4.575;4.74;4.903;21559999;1476.71;4909390000;23.99622133
4.805;4.692;4.86;5.023;21450001;1497.49;5499560000;23.76826556
4.72;4.584;4.79;5.029;26480000;1453.09;5889600000;26.64758549
4.415;4.566;4.78;5.005;28299999;1453.64;5345780000;27.77003935
4.53;4.564;4.78;5.008;26570000;1452.92;3696280000;26.9546293
4.5;4.502;4.73;4.987;27680000;1426.54;3814630000;26.40798015
4.13;4.433;4.71;5.009;30670000;1406.7;4290930000;30.05630198
3.7;4.261;4.6;4.925;30830000;1411.27;6509300000;29.28569303
3.62;4.337;4.67;5;29990000;1445.94;3570040000;27.93991452
2.95;4.302;4.63;4.97;26330000;1445.55;3321340000;29.03483103
3.42;4.253;4.59;4.943;25250000;1447.12;3012150000;27.73931671
3.565;4.323;4.62;4.954;22889999;1464.07;3309120000;26.98902375
3.71;4.356;4.62;4.923;22620001;1462.5;3084390000;25.38803419
4.08;4.428;4.63;4.897;20719999;1479.37;2541400000;24.12960923
4.38;4.384;4.6;4.863;22719999;1466.79;2406180000;26.3204276
4.27;4.248;4.53;4.862;26299999;1432.36;3078090000;28.73674216
3.85;4.283;4.55;4.879;23809999;1463.76;2824070000;27.37932448
3.73;4.216;4.5;4.825;25059999;1457.64;2582960000;27.82555363
3.99;4.251;4.54;4.831;23379999;1473.99;2731610000;26.18046255
4.28;4.262;4.56;4.839;22780001;1489.42;2766600000;28.03837735
4.22;4.155;4.47;4.78;24580000;1472.29;2991600000;29.85386031
4.16;4.193;4.5;4.79;23990000;1478.55;2459590000;28.71887998
3.94;4.02;4.37;4.693;26230000;1453.55;3191080000;30.96714939
3.87;3.983;4.32;4.641;27379999;1451.7;2835720000;30.54846043
3.99;4.055;4.36;4.648;25270000;1471.49;3015330000;29.10705475
3.9;4.1;4.41;4.687;24959999;1471.56;2885720000;29.66006143
3.95;4.193;4.48;4.743;24760000;1483.95;2877080000;29.19619933
3.88;4.177;4.46;4.724;24920000;1484.25;2641740000;28.86339902
3.99;4.202;4.47;4.714;26480000;1476.65;2598390000;30.76687096
3.86;4.162;4.48;4.76;20350000;1519.78;3708940000;27.76670308
3.81;4.192;4.52;4.824;20030001;1529.03;3846750000;26.69063393
3.67;4.334;4.67;4.944;20450001;1518.75;2957700000;27.58617284
3.62;4.302;4.63;4.891;19000000;1525.75;3679460000;28.08684254
3.67;4.298;4.62;4.877;19370001;1517.73;3131310000;28.29619234
3.69;4.259;4.61;4.886;18600000;1517.21;3187770000;29.15974717
3.625;4.256;4.62;4.893;17629999;1525.42;3237390000;28.42883927
3.6;4.217;4.57;4.837;17000000;1531.38;2872180000;27.50387232
3.7;4.229;4.58;4.833;18000000;1526.75;2925350000;28.29572622
3.795;4.236;4.56;4.798;17840000;1547.04;3281990000;26.10794808
3.85;4.203;4.53;4.778;18490000;1546.63;3101910000;25.47628069
3.84;4.224;4.54;4.787;18799999;1539.59;3065320000;26.10717139
3.835;4.208;4.52;4.767;18440001;1542.84;2690430000;25.82110912
3.87;4.336;4.64;4.871;16910000;1557.59;2919030000;22.34306846
3.865;4.338;4.64;4.861;17459999;1552.58;2040650000;23.02108748
3.91;4.368;4.65;4.864;16120001;1565.15;2932040000;23.08909689
3.935;4.368;4.65;4.863;16670000;1562.47;3044760000;23.01818275
4.005;4.372;4.66;4.883;18879999;1554.41;3911260000;23.42603303
4.08;4.413;4.69;4.905;17730000;1561.8;2788690000;24.30195928
4.16;4.39;4.67;4.907;19250000;1548.71;3139290000;25.50087492
4.125;4.342;4.66;4.912;20020000;1538.53;3234560000;25.51187172
3.89;4.211;4.55;4.809;18540001;1541.24;3638070000;26.52814617
3.64;4.153;4.5;4.779;18500000;1540.08;3203210000;23.94556127
3.74;4.042;4.4;4.689;22959999;1500.63;4160970000;26.60108088
3.86;4.059;4.39;4.672;21639999;1506.33;3471830000;25.7238321
3.86;4.057;4.41;4.692;20410000;1519.59;3309120000;26.04474891
3.71;3.968;4.33;4.641;20799999;1515.88;4003300000;23.34411695
3.82;3.997;4.35;4.655;21170000;1514.4;4183960000;23.38312203
3.84;4.035;4.39;4.683;19559999;1535.28;3612120000;20.68631129
3.86;4.047;4.38;4.663;19870001;1540.98;3124480000;19.39381433
3.85;4.053;4.38;4.673;21070000;1531.02;3212520000;22.73616282
3.82;4.167;4.48;4.751;18530001;1549.38;3953070000;20.91409467
3.705;4.032;4.36;4.646;23209999;1508.44;4241470000;22.20203654
3.5;3.917;4.29;4.595;23010000;1509.65;4285990000;22.62769516
3.58;3.945;4.32;4.616;24309999;1502.17;3819330000;21.41330209
3.63;3.973;4.36;4.652;21389999;1520.27;3879160000;20.7002835
3.36;3.901;4.33;4.668;26490000;1475.62;4353160000;22.01184587
3.28;3.802;4.27;4.662;26160000;1474.77;5439720000;23.68980926
3.17;3.756;4.23;4.602;28500000;1453.7;4587050000;22.80264154
3.18;3.751;4.21;4.594;31090000;1439.18;4192520000;25.23915007
3.36;3.828;4.26;4.605;24100000;1481.05;4141310000;25.18773843
3.315;3.85;4.27;4.604;25940001;1470.58;4031470000;25.94151967
3.19;3.701;4.16;4.534;28059999;1451.15;3941010000;28.06663681
3.29;3.676;4.15;4.523;25490000;1458.74;4168870000;26.93779563
3.275;3.569;4.08;4.478;26010000;1433.27;4119650000;28.05962589
3.16;3.495;4.05;4.484;24879999;1439.7;4875150000;29.14718344
3.04;3.366;4.02;4.467;26840000;1416.77;4076230000;32.39271018
3.14;3.409;4.01;4.438;25610001;1440.7;1612720000;30.43950857
3.055;3.245;3.85;4.28;28910000;1407.22;3706470000;33.72729211
3.075;3.366;3.94;4.355;26280001;1428.23;4320720000;29.46022699
2.96;3.484;4.03;4.407;24110001;1469.02;4508020000;27.19603545
2.885;3.407;3.94;4.349;23969999;1469.72;3524730000;27.27167079
3.07;3.418;3.97;4.403;22870001;1481.14;4422200000;25.10946973
2.96;3.288;3.9;4.354;23610001;1472.42;3323250000;24.19888347
2.98;3.277;3.89;4.346;23790001;1462.79;3343620000;25.46608878
2.98;3.276;3.91;4.391;22530001;1485.01;3663660000;23.84445896
2.96;3.363;4;4.479;20959999;1507.34;3568570000;22.8673292
3.02;3.508;4.12;4.585;20850000;1504.66;3177710000;24.65750402
2.97;3.539;4.15;4.615;20740000;1515.96;2911760000;24.71302673
2.87;3.337;3.99;4.482;23590000;1477.65;4080180000;27.35417724
2.81;3.452;4.08;4.531;22469999;1486.59;4482120000;25.3057938
2.78;3.527;4.17;4.611;22559999;1488.41;3635170000;25.33351697
2.795;3.621;4.23;4.658;23270000;1467.95;3401050000;26.02793011
2.93;3.578;4.19;4.624;24520000;1445.9;3569030000;26.08714296
2.97;3.51;4.12;4.543;22639999;1454.98;3723690000;25.46253557
2.835;3.473;4.07;4.494;21680000;1453;3401300000;23.15278734
2.805;3.425;4.03;4.448;20580000;1460.12;3526890000;22.9906583
2.9;3.584;4.17;4.575;18469999;1484.46;4508590000;19.64954259
3.2;3.633;4.21;4.618;18600000;1496.45;1267420000;20.16485683
3.225;3.707;4.28;4.686;18660000;1497.66;2010500000;20.83661178
3.075;3.617;4.2;4.614;20260000;1476.27;2365770000;20.90269395
3.08;3.522;4.1;4.514;20740000;1478.49;2420510000;21.79029956
3.14;3.455;4.04;4.459;22500000;1468.36;2440880000;20.04710017
3.17;3.271;3.9;4.352;23170000;1447.16;3452650000;20.88930042
3.15;3.264;3.9;4.369;22490000;1447.16;3429500000;18.12872108
3.115;3.169;3.85;4.359;23940001;1411.63;4166000000;19.87658239
3.165;3.157;3.84;4.336;23790001;1416.18;4221260000;18.53767176
3.16;3.157;3.84;4.355;25430000;1390.19;4705390000;22.28899647
3.11;3.089;3.79;4.321;24120001;1409.13;5351030000;21.95069298
3.13;3.158;3.89;4.444;23450001;1420.33;5170490000;19.68315814
3.01;3.071;3.81;4.394;23680000;1401.02;4495840000;22.64101869
3.085;3.064;3.79;4.373;22900000;1416.25;3682090000;22.19064431
3.085;2.996;3.7;4.292;23340000;1380.95;4601640000;24.1795141
3.04;2.979;3.71;4.32;24379999;1373.2;5440620000;26.38960093
2.98;2.902;3.64;4.253;28459999;1333.25;5303130000;30.66304144
2.79;2.85;3.65;4.297;27180000;1325.19;6004840000;30.1978886
2.23;2.623;3.48;4.227;31010000;1310.5;6544690000;27.99465853
2.11;2.566;3.43;4.175;29020000;1338.6;3241680000;25.09233528
2.3;2.827;3.64;4.353;27780001;1352.07;5735300000;24.87875628
2.22;2.789;3.58;4.282;29080000;1330.61;4882250000;26.05110438
2.215;2.778;3.59;4.282;27780001;1353.96;4100930000;24.90469438
2.205;2.857;3.66;4.336;27320000;1362.3;4232960000;25.01343316
2.14;2.938;3.73;4.433;27620001;1355.81;4742760000;26.84082578
1.87;2.826;3.64;4.354;26200001;1378.55;4970290000;23.84628777
2.05;2.745;3.6;4.318;24020000;1395.42;4650770000;22.74434937
2.17;2.772;3.64;4.374;25990000;1380.82;3495780000;23.67963963
2.145;2.664;3.59;4.342;28240000;1336.64;4315740000;27.74991022
2.04;2.674;3.61;4.374;28969999;1326.45;4008120000;27.21225828
2.1;2.775;3.74;4.5;27660000;1336.91;4589160000;27.21174948
2.16;2.696;3.65;4.439;28010000;1331.29;3768490000;29.04291326
2.19;2.657;3.62;4.405;27600000;1339.13;3593140000;29.14831271
2.25;2.721;3.68;4.464;26330000;1348.86;4044640000;28.3100989
2.21;2.692;3.69;4.512;24879999;1367.21;3856420000;26.03437658
2.22;2.77;3.82;4.653;25540001;1348.86;3644760000;24.64848835
2.13;2.764;3.78;4.595;25020000;1349.99;3583300000;24.61850829
2.17;2.9;3.88;4.655;25590000;1348.78;3613550000;24.3666721
2.175;2.993;3.92;4.644;24400000;1360.03;3870520000;24.06401329
2.14;2.807;3.78;4.553;25120001;1342.53;3696660000;23.15537083
2.14;2.801;3.79;4.582;24059999;1353.11;3572660000;21.5849857
2.11;2.947;3.9;4.664;23030001;1371.8;3866350000;18.8247558
2.075;2.888;3.86;4.657;21900000;1381.29;4096060000;21.60990089
1.93;2.875;3.85;4.651;22690001;1380.02;3904700000;20.83703135
1.855;2.723;3.72;4.555;23530001;1367.68;3938580000;22.18331774
1.785;2.509;3.53;4.421;26540001;1330.63;4426730000;22.80677574
1.635;2.479;3.53;4.425;26280001;1331.34;4117570000;21.88835309
1.595;2.492;3.58;4.484;25520000;1326.75;4757180000;26.30073488
1.48;2.594;3.69;4.605;24600000;1333.7;4277710000;23.35472745
1.365;2.513;3.62;4.579;27549999;1304.34;4323460000;27.92971158
1.4;2.431;3.54;4.541;27490000;1293.37;4565410000;30.36920603
1.3;2.353;3.44;4.448;29379999;1273.37;4261240000;32.25269953
1.44;2.613;3.6;4.53;26360001;1320.65;5109080000;27.55075152
1.44;2.494;3.48;4.41;27219999;1308.77;4414280000;27.29816545
1.3;2.509;3.53;4.454;27290001;1315.48;5073360000;25.98023535
1.12;2.34;3.42;4.348;31160000;1288.14;5153780000;28.68293819
0.99;2.202;3.31;4.282;32240002;1276.6;5683010000;33.3304089
0.9;2.406;3.45;4.329;25790001;1330.74;5335630000;28.7646272
0.65;2.343;3.36;4.222;29840000;1298.42;5358550000;31.45971257
0.5;2.34;3.33;4.165;26620001;1329.51;6145220000;29.07556919
1.015;2.6;3.52;4.312;25730000;1349.88;4499000000;27.67866773
